label,article
1,"Patay ang isang motorcycle rider matapos siyang mahagip ng isang pampasaherong jeepney na biglang dumiretso sa isang ospital sa Sta. Ana, Maynila nitong Linggo. Hindi pa pinapangalanan ng mga awtoridad ang biktima, ayon sa ulat ni Carlo Mateo sa Super Radyo dzBB. Ayon kay Manila Police District (MPD) director Police Brigadier General Andre Dizon, nangyari ang aksidente bago mag-tanghali sa Old Panaderos Street. Tumilapon ang rider matapos siyang mahagip ng jeepney na tumuloy-tuloy sa lobby ng Trinity Woman and Child Hospital. Nasa kustodiya na ng MPD ang jeepney driver. —KG, GMA Integrated News"
1,"Patay ang isang driver na tumalon mula sa naaksidenteng payloader truck matapos siyang magulungan nito sa Lobo, Batangas. Sa ulat ng GMA Regional TV Balitang Southern Tagalog, na iniulat din sa 24 Oras Weekend nitong Sabado, sinabi ng pulisya na nawalan ng kontrol ang truck habang umaakyat sa matarik na kalsada. Dahil dito, tumalon ang driver pero nagulungan siya sa kasamaang palad. Tutulong sa mga bayarin sa libing ang kumpanyang pinagtatrabahuhan ng biktima. — Jamil Santos/DVM, Integrated News"
1,"Patuloy na pinaghahanap ng mga awtoridad nitong Sabado ang isang batang lalaki na pinaniniwalaang nalunod habang naliligo sa creek sa kasagsagan ng ulan sa Araneta Avenue, Quezon City. Sa ulat ni Luisito Santos sa Super Radyo dzBB, kinilala ang biktima na si Abraham Reyes, na napaulat na nawawala Biyernes ng 5 p.m. FOLLOW-UP REPORT: (1/2) Paghahanap sa isa pang bata na pinaniniwalaang nalunod matapos maligo sa creek sa bahagi ng Araneta Avenue sa Quezon City sa kasagsagan ng malakas na pag-ulan kahapon, ipagpapatuloy ngayong araw. | via @luisitosantos03 pic.twitter.com/z8jFjw0cUv Ihininto ng mga awtoridad ang paghahanap kay Reyes Biyernes ng gabi matapos matagpuan ang kaniyang kasama na si Lemuel Evangelista. Naubusan din ng oxygen ang mga tauhan ng Philippine Coast Guard kaya pansamantalang itinigil ang paghahanap kay Reyes. Nahirapan ang PCG sa paghahanap sa mga bata dahil sa dami ng basura sa creek, at kinailangan ng dagdag na pwersa mula sa lokal na pamahalaan ng Quezon City para mabawasan ang mga ito. Binalikan ng mga kasamahan ng mga batang biktima ang creek nitong Sabado, at ikinuwento na naliligo sila sa baha sa bahagi ng N.S. Amoranto nitong Biyernes. Magtatampisaw at magbabanlaw lang sana sila umano sa creek. Naikwento pa ng mga kasamahan ng mga biktima na sumakay pa sila sa isang styrofoam. Pero sa kasagsagan ng malakas na agos ng creek, nabiyak ang styrofoam kaya nalunod at tinangay umano ng malakas na current ang mga biktima kaya hindi na sila natagpuan agad. Bagama't tila nawawalan ng pag-asa ang mga magulang ni Reyes, nagbabakasakali sila na baka napadpad lang ito sa kung saan, o sa posibilidad na lumutang ang katawan nito. Magdamag silang naghintay, naglatag ng banig at natulog sa gilid ng Araneta Avenue para maabangan ang posibilidad na makita ang katawan ng bata. Natagpuan ang unang biktima ilang metro mula sa lugar kung saan siya napaulat na nawawala. FOLLOW-UP REPORT: (2/2) Paghahanap sa isa pang bata na pinaniniwalaang nalunod matapos maligo sa creek sa bahagi ng Araneta Avenue sa Quezon City sa kasagsagan ng malakas na pag-ulan kahapon, ipagpapatuloy ngayong araw. | via @luisitosantos03 pic.twitter.com/nNKHaShNzT WATCH: Muling sinisid ng mga tauhan ng Philippine Coast Guard ang creek sa Araneta Avenue sa Quezon City kung saan pinaniniwalaang inanod ang isang batang nalunod kahapon. | via @luisitosantos03 pic.twitter.com/KAJ8r1KYG5 WATCH: Sinimulan na ang paghahakot ng basura sa creek sa Araneta Avenue sa Quezon City para mapadali ang paghahanap sa isang bata na nalunod kahapon. | via @luisitosantos03 pic.twitter.com/iV4cLypE0L  —LBG, GMA Integrated News"
1,"Pinawi na ni Melvin Jerusalem ang uhaw ng Pilipinas na pagkaroon muli ng boxing world champion matapos pabagsakin ang kalabang Japanese, at sungkitin ang WBO world minimumweight belt sa kanilang sagupaan sa Osaka, Japan nitong Biyernes. Tumagal lang ng dalawang round ang laban ng bagong kampeon na si Jerusalem, 28-anyos, kontra kay Masataka Taniguchi, na idinaos sa EDION Arena sa Osaka. Isang right straight ang pinakawalan ng Pinoy boxer na nagpabagsak sa hometown favorite na si Taniguchi. Sinikap pa ng Japanese fighter na tumayo pero muli siyang bumagsak. Sapat na ito para itigil ng referee ang laban na may official time 1:04 sa second round. Dahil sa panalo, umangat ang kartada ni Jerusalem sa professional record na 20-2 na may 12 knockouts. Habang may 16 wins, 11 KOs at apat na talo si Taniguchi. —FRJ, GMA Integrated News"
1,"Mga empleyado ng offshore gaming company (POGO) at biktima ng kidnap for ransom ang dalawang Chinese nationals na nakita ang bangkay na tadtad ng saksak at nakabalot ng garbage bag sa Imus, Cavite noong nakaraang Mayo. Sa ulat ni Emil Sumangil sa GMA News ""24 Oras"" nitong Biyernes, sinabing natagpuan ang katawan ng dalawang biktima sa ilang na bahagi ng Daang Hari Road, Pasong Buaya I sa Imus noong Mayo 2022. Nakipag-ugnayan ang Imus Police sa PNP Anti-Kidnapping Group, Bureau of Immigration at National Bureau of Investigation, at nakilala ang mga biktima na edad 29 at 34 anyos. Parehong taga-mainland China ang mga biktima at ilang araw nang nawawala bago nakitang patay. Huling nakitang buhay ang mga biktima na lumabas ng isang night club, base sa isang kuha ng CCTV. Ayon kay Police Lieutenant Colonel Jun Alamo, hepe ng Imus Police, may kumausap umano sa dalawa na isang babae. Pagsakay ng sasakyan, nawala na ang mga biktima. Dagdag ni Alamo, nakipag-usap umano ang mga dumukot sa pamilya ng mga biktima na sinasabing nakalustay ng malaking halaga. Sinabi ng pulisya na humingi ng 300,000 Chinese yuan o katumbas ng P2.4 milyon na ransom ang mga dumukot sa mga biktima. Nang mabigong maibigay ang ransom, dito na pinatay umano ang mga biktima. Sa isinagawang imbestigasyon ng pulisya, isang testigo ang nagturo sa puting luxury van na ginamit umano nang itapon ang mga bangkay ng mga biktima. Natukoy na nasa Brgy. Tambo, Parañaque ang driver ng sasakyan na si Mark Anthony Zerudo, na dati nang inimbitahan ng pulisya para magpaliwanag. Nitong Huwebes, sinampahan na si Zerudo reklamong murder. Sinisikap pa ng GMA News na makuha ang kaniyang pahayag. Inaalam pa ang mga kasama umano ni Zerudo sa krimen, habang nailipad na pabalik ng China ang bangkay ng mga biktima.--Jamil Santos/FRJ, GMA Integrated News"
1,"Ibinasura ng Las Piñas Regional Trial Court nitong Biyernes ang kasong illegal drug possession laban kay Juanito Remulla III, anak ni Justice Secretary Jesus Crispin Remulla. Ang abogado ni Juanito, tiwalang maaabusuwelto rin ang kaniyang kliyente sa isa pang reklamo kaugnay sa nabasurang kaso. Sa 34 na pahinang desisyon ng Las Pinas Regional Trial Court Branch 197, nakasaad na walang  malinaw na katibayan na “freely, consciously, and with full knowledge"" ang akusado sa pagtanggap ng nakumpiska umanong ilegal na droga na marijuana. “There is reasonable doubt that the accused received and possessed the parcel delivered to him with the knowledge, consciousness, and awareness that said parcel contained marijuana,” ayon sa desisyon. Hindi rin umano sapat na katibayan na sangkot sa ilegal na gawain ang pagtanggap ng pakete sa isinagawang ""controlled delivery"" ng mga awtoridad. “Unfortunately, apart from showing that the package or parcel was handed to the accused, the prosecution did not present other evidence to show that the former knew that it contained marijuana,” ayon sa korte. Dinakip si Juanito sa tinatawag na ""controlled delivery operation"" na isinagawa ng Philippine Drug Enforcement Agency at Ninoy Aquino International Airport Inter-Agency Drug Interdiction Task Group sa Talon Dos, Las Piñas noong October 11. Naghain ng not guilty plea si Juanito nang basahan ng sakdal sa kasong illegal drug possession. May pagdududa ang korte sa ""identity, integrity, and evidentiary value of the purportedly seized dangerous drugs"" dahil nasabat umano ang pakete noong September 28, 2022, at naipasa sa customs examiner noong October 4. “As to the effect, however, it has put into question the identity, integrity, and evidentiary value of the purportedly seized dangerous drugs. This is especially true when there is nothing in the records that would show how the parcel… was handled, stored, and preserved from the time it was discovered on September 28,” saad sa desisyon. Dumalo sa pagdinig si Juanito, pero hindi na nagbigay ng pahayag matapos pawalang-sala ng korte sa nasabing kaso. Ayon sa isang abogado ni Juanito na si Atty. Pearlito Campanilla, ibinasura ng korte ang kaso laban sa kaniyang kliyente dahil sa usapin ng chain of custody ng ebidensiya. ""Doon po mismo sa mga affidavit of arrest at sa testimony mismo ng mga PDEA agent, inanim nila na nung dumating 'yung parcel sa bahay ni Mr. Remulla, sinabi niya hindi ko ine-expect 'yan,"" ani Campanilla. ""And nung tinanong siya, kilala mo ba ‘yung shipper na si Benjamin Hopman, ang sabi niya, hindi ko kilala 'yan,” dagdag niya. Patuloy pa ni Campanilla, nagpakita umano si Juanito ng ID sa mga awtoridad na nakasaad ang kaniyang pangalan na Juanito Jose Remulla III. Habang ang nakasaad na shipping form ay Jose Juanito Remulla. Ipinahawak umano ng mga awtoridad sa kaniyang kliyente ang kahon bago siya inaresto. ""Hindi pa niya alam kung ano yung nakalagay sa loob ng box, hinuli na siya, inaresto na siya,"" sabi ng abogado. Hihilingin umano nila sa korte na palayain na ang kaniyang kliyente. ""[W]e shall endeavor to immediately secure the release of Joey Remulla from detention. His freedom comes as a matter of course, the logical and legal consequence of his being found innocent,"" ani Campanilla. Tiwala rin ang abogado na mababasura rin ang isa pang reklamo na isinampa laban sa kaniyang kliyente na importation of dangerous drugs at paglabag sa Customs Modernization and Tariff Act na nakabinbin sa Pasay City Prosecutor’s Office. ""There is the remaining matter of the second case filed against him, that is illegal importation but we are confident that the same will be given the same treatment as with this case,"" pahayag nito. —FRJ, GMA Integrated News"
1,"Arestado ang dalawang lalaki matapos umanong manutok ng baril at mangholdap sa labas ng isang mall sa Makati City. Sa ulat ng Unang Balita nitong Biyernes, sinabi na ayon sa mga pulis, kalalabas pa lamang ng biktima mula sa mall nang biglang sumulpot ang mga suspek na nakasakay sa motorsiklo. Tinutukan ng baril at hinodap ang biktima ng isa sa mga suspek. Nakapagsumbong ang biktima sa mga nagpapatrolyang pulis kaya nahabol ang dalawang suspek. Narekober mula sa kanila ang isang baril at dalawang nakaw na cellphone. Sasampahan ng mga reklamong robbery at illegal possession of firearms ang dalawang suspek na hindi nagbigay ng pahayag. —LBG, GMA Integrated News"
1,"Dinakip ang isang Nigerian na miyembro umano ng West African drug syndicate matapos mahulihan ng P5.4 milyong halaga ng samu't saring ilegal na droga sa Pasay City. Sa ulat ni Marisol Abdurahman sa Saksi, sinabing hinuli ang lalaki ng mga tauhan ng Regional Drugs Enforcement Unit (RDEU) ng National Capital Region Police Office (NCRPO). Ayon sa pulisya, tila isang one-stop-shop na ang nangyari dahil iba't ibang klase ng droga ang nakuha mula sa suspek tulad ng shabu, cocaine at ecstasy. Tumangging magbigay ng pahayag ang Nigerian, na nakakulong na ngayon sa detention facility ng RDEU. Nahaharap siya sa paglabag sa Republic Act 9165 o Comprehensive Dangerous Drugs Act of 2002. —LBG, GMA Integrated News"
1,"Inirereklamo ng ilang pasahero ang paiba-ibang singil ng mga bus na bumibiyahe sa EDSA Bus carousel. Sa kabila ito ng fare matrix na inilabas ng Land Transportation Franchising and Regulatory Board (LTFRB). Sa ulat ni Cedric Castillo sa GMA News “24 Oras” nitong Miyerkules, kabilang ang senior citizen na si Tony Dela Cruz ang nagtaka dahil magkaiba ang pasahe na siningil sa kaniya ng nasakyan niyang mga bus. Sinubukan din ng GMA Integrate News na bumiyahe at magkaiba rin ang siningil sa kaniya ng mga bus na sinakyan--papunta at pabalik-- gayung pareho rin lang naman ang distansiya. Ang singil, parehong mas mataas kumpara sa nakasaad sa fare matrix na inilabas ng LTFRB at nakapaskil pa mismo sa EDSA Bus carousel. Pero giit ng isang bus driver na nakausap ng GMA Integrated News, sinusunod nila ang fare matrix ng LTFRB. “Ang masabi ko sa bagong pamasahe, lahat ng konduktor naninibago pa sa pamasahe dahil nag-iba eh,” paliwanag ng driver na Ricky Mercado. Ayon kay LTFRB head technical division Joel Bolano, dapat sundin ng mga bus ang nakasaad sa inilabas nilang fare matrix. “Ang LTFRB po ay naglagay ng mga tarpaulin dyan sa mga bus stations sa EDSA busway para doon sa matrix ng kanilang pamasahe. Makikita mo yung extension to extension kung magkano ang ang babayaran nila,” anang opisyal. Hinikayat niya ang mga pasahero na isumbong sa kanila ang mga bus na hindi susunod para maparusahan. “Ipaabot niyo lang po sa LTFRB sa aming social media account, at sa aming hotline 1342 para ma-address po ng LTFRB at may kaukulang parusa 'yan 'pag may violation sila lalo na sa pamasahe,” dagdag niya. Inihayag naman ng Department of Transportation (DOTr) na muling magkakaroon ng libreng sakay EDSA Bus Carousel ngayong 2023. “Kaugnay nito, nagsasagawa na ng plano ang DOTr at ang Land Transportation Franchising and Regulatory Board (LTFRB) sa muling pagpapatupad ng Service Contracting Program sa bung bansa katuwang ang Local Government Units (LGUs),” ayon sa DOTr. “Mayroong Php 2.16 Billion na pondo para sa Service Contracting Program sa ilalim ng 2023 GAA-Php 1.285 Billion para sa programmed appropriations at Php 875 Million para naman sa unprogrammed appropriations,” dagdag pa sa pahayag. “Hopefully, kung makakahabol ng first quarter the better pero kung sakali baka second quarter,” sabi naman ni Bolano. --FRJ, GMA Integrate News"
1,"Palaisipan pa sa pulisya ang pagkakilanlan ng isang lalaki na sinaksak at natagpuang patay sa isang eskinita sa Quezon City. Sa ulat ni James Agustin sa Unang Balita nitong Miyerkoles sinabing wala nang buhay ang isang lalaking biktima na may mga saksak sa dibdib, leeg, at sa kili-kili. Natagpuan ang hindi pa nakikilalang lalaki ng mga residente sa madilim na eskinita sa Barangay Gulod sa Novaliches. Nakilala lamang sa alyas Cris and biktima na nakasoot ng itim na sando at grey na shorts. May mga tattoo ang biktima sa kaliwang dibdib na may nakasaad na mga pangalang Karl, Joseph, at Maricel. Bukod sa cellphone, wala umanong nakuha na mapagkakilanlan ang biktima na ayon sa mga taga-barangay ay hindi residente sa lugar. Inaalam pa ng pulisya kung sino ang nasa likod ng pananaksak. Hindi pa rin umano malinaw ang posibleng motibo sa krimen. —LBG, GMA Integrated News"
1,"Gutom at pagod ang hinarap ng ilang pasahero sa Ninoy Aquino International Airport (NAIA) matapos ang kanselasyon ng libo-libong flights dahil sa pansamantalang pagsasara ng Philippine airspace kasunod ng aberya sa air traffic system noong Linggo. Sa ulat ni Oscar Oida sa GMA News “24 Oras” nitong Lunes, inihayag ng overseas Filipino worker (OFW) na si Vergel Villamor ang kaniyang pagkadismaya dahil sa halos sampung oras na paghihintay. ""Galing po ako sa bansa na Istanbul… Na-stress na po ako sa kakahintay. Haba ng pila,” sabi niya. Kabilang sa mga apektado ng aberya ang ilang dayuhan na nagbabakasyon sa bansa. Ayon sa datos ng Manila International Airport Authority (MIAA), aabot sa 65,000 na pasahero ang naapektuhan ng kanselasyon ng mga flight. Bagaman naibalik na ang operasyon sa paliparan, 75 flights pa rin ang kinansela nitong Lunes at aabutin pa umano ng halos tatlong araw para maibalik sa normal ang operasyon sa NAIA. Halos 300 flights naman ng Philippine Airlines, Air Asia at Cebu Pacific ang naapektuhan ng kanselasyon noong Linggo, ayon sa kanilang advisories. “Binibigay pa rin natin sa pasahero natin more than above sa itinatalaga ng air passenger bill of rights so binigyan natin sila ng pagkakataon or option to either i-rebook ang kanilng flights sa pinakamalapit na schedule or iconvert nalang to credit account yung kanilang mga flights,” ayon kay Air Asia Spokesperson Carlo Carongoy. Sa ilalim ng Air Passenger Bill of Rights, may karapatan ang mga pasahero na maapektuhan ng force majeure o hindi inaasahang pangyayari tulad ng sakuna at infrastructure failure na mabawi ang kanilang ibinayad sa pamasahe. “Puwede ho silang mag-file ng kanilang hinaing sa civil aeronautics board (CAB)…’yun pong CAB ang mag assess kung talagang may merit at kung magkano yung dapat maging compensation,” Civil Aviation Authority of the Philippines Spokesperson Eric Apolonio said. Patuloy na nakikipag-ugnayan ang Department on Transportation (DoTr) sa mga airline companies at airport officials para sa maayos na pagbabalik ng mga pasahero. Bubuksan din umano ang NAIA runways buong araw para sa nakatakdang maintenance. “Sabi namin sa mga airlines, kung pwede mag operate sila ng mga additional flights or mag-upgrade sila ng mga aircraft…Gawin nilang mas malaki maraming seats para ma-accommodate natin ang maraming pasahero,” said DoTr Secretary Jaime Bautista. Samantala, nagpaabot naman ng tulong ang Department of Migrant Workers sa halos 3,000 OFW na naapektuhan ng flight cancellations.--Sundy Mae Locus/FRJ, GMA Integrated News"
1,"Inutusan ni Pangulong Ferdinand ""Bongbong"" Marcos Jr. ang Philippine Health Insurance Corporation (PhilHealth) na suspendihin ang pagtataas ng premium rate at income ceiling para sa taong 2023, ayon sa Malacañang nitong Lunes. Ang naturang kautusan ay kinumpirma ng Office of the Press Secretary at Office of the Executive Secretary. Sa memorandum na pirmado ni Executive Secretary Lucas Bersamin, nakasaad na ang nakatakdang taas-singil sa premium rate na mula 4% sa 4.5%, at income ceiling na mula 80,000 sa 90,000 para sa taong 2023 sa ilalim ng Section 10 ng Republic Act No. 11223. ""In light of the prevailing socioeconomic challenges brought about by the COVID-19 pandemic, and to provide financial relief to our countrymen amidst these difficult times, please be informed that the President has directed PhilHealth to suspend the abovementioned increase in premium rate and income ceiling for CY 2023, subject to applicable laws, rules, and regulations,"" saad sa memorandum. Ang pagtaas sa singil ay nakapaloob sa Universal Healthcare Law, na nagtatakda na itaas ang PhilHealth contribution rate hanggang maabot ang 5% pagsapit ng 2024. ""The increase in contribution will help fund additional benefits that we are crafting now,"" paliwanag ni PhilHealth spokesperson Dr. Shirley Domingo. Sa naturang kautusan ng pangulo, sinabi ng Department of Health  (DOH) at PhilHealth na magpupulong ang PhilHealth board sa Miyerkules. Ayon sa DOH, ang taas-kontribusyon ay ilalaan sa pagpapalawig ng Universal Health Care Law na awtomatikong nagpapasok sa lahat ng Filipino citizen sa naturang health care system. Kasama sa palalawigin ang mga serbisyong tulad ng free consultation fees, laboratory tests, at iba pang diagnostic services. “The DOH and PhilHealth recognize the suspension is intended to help our kababayans cope with the increasing prices of commodities caused by inflation,” ayon sa pahayag ng dalawang ahensiya. “Such moratoriums in increases in premium contributions have been done in years 2020 and 2021. This was in accordance with directives of the Office of the President, and in recognition of the effects of the pandemic during those years,” patuloy nito. —FRJ, GMA Integrated News"
1,"Magiging masaya ang bagong taon ng dalawang mananaya na mapalad na maghahati sa higit P521 milyong jackpot prize sa UltraLotto 6/58 draw nitong Biyernes ng gabi, Disyembre 30, 2022. Sa website ng Philippine Charity Sweepstakes Office (PCSO), nakasaad na dalawa ang nanalo matapos makuha ang winning combinations na 01-23-15-03-08-05. Umabot ang premyo nito sa kabuuang P521,275,111.60. Wala namang tumama sa kasabay nitong draw na Megalotto 6/45, na ang lumabas na mga numero ay 27-28-40-14-03-34, at may premyong P15,200,497.60.--FRJ, GMA Integrated News"
1,"Arestado ang tatlong lalaki na nagbebenta umano ng mga pinekeng mamahaling relos. Ang mga biktima, bumili raw sa mga suspek para ipang-regalo nitong Pasko. Sa eksklusibong ulat ni John Consulta sa GMA News “24 Oras” nitong Huwebes, nahuli ang mga suspek sa isang entrapment operation na ikinasa ng mga tauhan ng District Special Operations Unit ng Southern Police District. Kumpiskado ang limang luxury watches na dala nila, na kamukhang-kamukha ng orihinal. “Kinokopya nila mismo ‘yung mga original na numero ng mga relong ito. Kahit mag-check ka sa internet, makikita mo na existing talaga ‘yung serial number na ‘yun,” saad ni SPD director Police Brigadier General Kirby John Kraft. Ayon sa ulat, nabisto ang panloloko nang ipatingin at ipa-authenticate raw ng biktima sa luxury watch store ang dalawang unang biniling relos. May iba pa raw nabiktima ang mga suspek sa Metro Manila at Bulacan, na bumili para ipang-regalo sana ngayong Pasko. “Sa mga nabiktima po ng grupong ito ay maaari po kayong tumungo dito sa SPD [para] madagdagan po ang kinakaharap nilang kaso,” ani Kraft. Patuloy na sinisikap ng GMA Integrated News na makuha ang panig ng mga suspek, na nahaharap sa paglabag sa Intellectual Property Code at estafa.--Mel Matthew Doctor/FRJ, GMA Integrated News"
1,"Matapos ang pagdiriwang ng Pasko ng ilang kababayan sa Rizal Park o Luneta sa Maynila nitong Linggo, maraming basura naman ang nakitang nagkalat sa lugar. Hile-hilera ng basura ang nakitang naiwan sa kalsada, ayon sa ulat ni Nico Waje sa Unang Balita ng GMA Integrated News nitong Lunes. Isa si Mang Rolando sa mga mangangalakal na matiyagang hinalukat ang mga basura at inayos ito para dadakutin na lang ng mga basurero. Kapag may pakinabang pa ay itinatabi niya ang mga napulot niya. Ilan sa mga naitabi ni Mang Rolando ang mga karton, plastic cups at plastic bottles. Maibebenta raw ng P3/kilo ang mga karton, P16/kilo ang mga plastic cup, at P18/kilo ang mga plastic bottle. Ang kikitain naman niya sa pagbebenta ng mga ito ay malaking tulong daw sa pangkain nila sa araw-araw. Nitong Lunes inaasahang hahakutin na ng mga garbage truck ang mga basura. Nitong Linggo, Araw ng Pasko, 43,000 na ang naitalang bumisita sa Luneta bandang alas-dos ng hapon. Ayon naman sa Ecowaste Coalition, maaari pang i-recycle ang ilang mga nagamit sa Pasko tulad ng mga gift wrapper at Christmas cards. Ang mga gift wrappers daw ay puwedeng gawing cover ng libro at notebook, DIY paper crafts, at pangsiksik sa mga babasagin. Puwede naman daw gawing bookmark ang mga Christmas cards. Hinikayat ng Ecowaste Coalition ang mga mamamayan na maging malikhain para hindi na maitapon pa sa landfill ang mga puwede pang pakinabangan. —KG, GMA Integrated News"
1,"Inaresto ng mga awtoridad ang isang babaeng nagtangka umanong magpuslit ng ilegal na droga sa Maximum Security Compound ng New Bilibid Prison sa Muntinlupa City. Kinilala ang suspek na si Maria Cristina Antonio, ayon sa ulat ni Nico Waje sa Unang Balita ng GMA Integrated News nitong Lunes. Narekober sa suspek ang isang sachet na may lamang hinihinalang shabu na may bigat na 150 grams. Nagkakahalaga raw ito ng mahigit P1 milyon. Nakakulong na ang suspek at mahaharap sa kasong paglabag sa Comprehensive Dangerous Drugs Act of 2002. Walang pahayag ang suspek. —KG, GMA Integrated News"
1,"Patay ang isang lalaking hinihinalang gun-for-hire nang makipagbarilan sa mga pulis matapos siyang hindi tumigil sa checkpoint sa Quezon City. Ang suspek, nakapatay pa ng TNVS rider na humabol sa kaniya. Sa ulat ni Katrina Son sa ""24 Oras Weekend"" nitong Sabado, kinilala ang suspek na si Richmond Mallari Dalisay, na duguan at napatay sa police operation nitong tanghali sa Barangay Baesa. Bago nito, hindi huminto ang suspek sa checkpoint sa Barangay Bahay Toro nitong Biyernes kaya hinabol siya ng pulisya. Ilang rider ang tumulong para habulin si Dalisay, pero nagpaputok ito ng baril. Sapul ang rider na si John Dale Salazar, na nasawi. Ayon sa director ng Quezon City Police District na si Police Brigadier General Nicolas Torre III, may nakasalubong ang suspek na motorsiklo na kaniyang inagawan. Habang hinahabol ng mga pulis ang suspek, may isang TNVS rider ang nagmagandang loob na humabol sa suspek pero nabaril. Nagsagawa ng follow-up operation ang mga awtoridad para matunton ang salarin. Natagpuan ang suspek sa bahay nito. Sinubukang makipag-ugnayan ng mga kagawad at mga opisyal ng barangay kay Dalisay, pero wala itong tugon. Nagpaputok umano ng baril ang suspek at nakipagbarilan sa mga awtoridad. Patuloy ang ginagawang follow-up operation ng mga awtoridad para matunton ang iba pa niyang kasamahan. Habang gumugulong ang imbestigasyon, nabawi ng QCPD ang cellphone na gamit umano ng suspek, kung saan makikita ang video ng kaniyang aktwal na pagbaril sa kaniyang mga biktima. —Jamil Santos/VBL, GMA Integrated News"
1,"Nabiyak ang isang truck na huminto sa gitna ng riles matapos itong masalpok ng dumaang freight train sa Tennessee sa Amerika. Sa ulat ng GMA News Feed, mapapanood sa isang video na matapos ang salpukan, nagliyab ang natanggal na parte ng truck. Ilang saglit pa, isa-isa nang nagsitanggalan ang mga bagon ng tren at tumagilid ang ilan sa mga ito. Sinabi ng Tri-Community Volunteer Fire Department na tumawid ang truck sa riles nang umilaw ang green light, pero dumating ang tren bago pa man ito tuluyang makadaan. Ayon sa driver, napilitan siyang huminto sa riles nang abutan siya ng red light sa tatawiran sanang kalsada. Nagtamo ng minor injuries ang dalawang kataong sakay ng tren, habang ligtas ang driver ng truck. Nagsagawa agad ng clearing operations ang mga awtoridad sa pangambang mauwi pa sa malaking trahedya ang aksidente matapos tumagas ang diesel fuel mula sa mga bagon. Kasunod ng banggaan, tumapon ang nasa isang libong galon ng diesel sa katabing sapa. ""Three locomotives and 10 railroad cars derailed and slammed into each other causing a disastrous mess! Hamilton County Hazmat team, Chattanooga Fire Department and Tri-Community VFD used absorbent booms and pads to assist with the large diesel spill for the three locomotives,"" sabi ni Hamilton County Office of Emergency Management and Homeland Security. Siniguro naman ng mga imbestigador na wala nang iba pang hazardous materials na naiwan mula sa aksidente. Pansamantalang isinara ang riles at mga kalsadang malapit sa lugar. Binuksan din ito kinabukasan pagkatanggal ng naaksidenteng tren at iba pang debris sa riles. — Jamil Santos/GMA Integrated News"
1,"Ginulat ang ilang pasahero sa isang airport sa Brazil matapos sumabog ang isang bag habang nasa check-in counter. Ang ugat daw ng pagsabog, ay canisters na ginagamit sa sparkling water machine, na may lamang carbon dioxide (CO2) ang mga lata. Sa video ng GMA News Feed, makikita sa kuha ng CCTV camera ang pasaherong kalmadong naglalakad at tinutulak ang kanyang luggage. Paghinto niya para pumila, biglang sumabog ang kanyang bag. Sa lakas nito, nahulog pa ang isang bahagi ng frame na kinakapitan ng ilaw. Ayon sa ulat, pag-aari ng isang lalaking galing ng Amerika ang bag at pasakay na sana noon connecting flight sa GRU Airport sa Sao Paulo. Batay sa imbestigasyon, ang ugat ng pagsabog ay canisters na ginagamit sa sparkling water machine, na may lamang carbon dioxide (CO2) ang mga lata. Ayon sa regulasyon sa Amerika, ipinagbabawal ang pagdadala ng CO2 cartridges na may sa bagahe ng mga sasakay sa eroplano dahil flammable o madaling mag-apoy ang mga ito at posibleng sumabog sa high-altitude pressure sa himpapawid. Sakali mang may pasaherong magdala ng CO2 canisters, kailangang tiyakin ng airport security na wala itong laman bago pasakayin ng eroplano ang pasahero. Sa kaso ng sumabog na luggage sa Brazil, nakalusot na sa mga airport ng Dallas, Boston at Chicago ang pasahero. Iniimbestigahan ang insidente at tinutukoy kung may posibleng mananagot. Wala namang napaulat na nasaktan sa pagsabog ng luggage at hindi ito nakaapekto sa operasyon ng airport. —Mel Matthew Doctor/NB, GMA Integrated News"
1,"Dalawa ang patay, at 12 naman ang naitalang sugatan dahil sa magnitude 6.4 na lindol sa California, USA. Sa ulat ng Unang Balita nitong Miyerkoles,  sinabing batay sa US Geological Survey (USGS), gabi tumama ang lindol (oras sa California). Dagdag ng ulat, nagdulot ding ng rockslides ang lindol. Aabot naman sa 70,000 na mga residente doon ang nawalan ng kuryente. Nakapagtala din ang USGS ng sunod-sunod na aftershocks. Samantala, wala pang impormasyon mula sa Department of Foreign Affairs kung may Pilipinog nadamay sa California quake. —LBG, GMA Integrated News"
